iter	Passed	Remaining
3255	9041	4842
3256	9043	4839
3257	9044	4836
3258	9046	4832
3259	9048	4829
3260	9050	4826
3261	9052	4823
3262	9054	4820
3263	9056	4816
3264	9058	4813
3265	9060	4810
3266	9062	4807
3267	9064	4803
3268	9065	4800
3269	9067	4797
3270	9069	4794
3271	9071	4790
3272	9073	4787
3273	9075	4784
3274	9077	4781
3275	9078	4777
3276	9080	4774
3277	9082	4771
3278	9084	4768
3279	9086	4764
3280	9088	4761
3281	9090	4758
3282	9092	4755
3283	9094	4752
3284	9096	4748
3285	9098	4745
3286	9099	4742
3287	9102	4739
3288	9103	4736
3289	9105	4732
3290	9107	4729
3291	9109	4726
3292	9111	4723
3293	9113	4719
3294	9115	4716
3295	9117	4713
3296	9119	4710
3297	9120	4707
3298	9122	4703
3299	9124	4700
3300	9126	4697
3301	9128	4694
3302	9130	4691
3303	9132	4688
3304	9134	4684
3305	9136	4681
3306	9138	4678
3307	9140	4675
3308	9142	4671
3309	9144	4668
3310	9146	4665
3311	9147	4662
3312	9149	4659
3313	9151	4655
3314	9153	4652
3315	9155	4649
3316	9157	4646
3317	9159	4643
3318	9161	4639
3319	9162	4636
3320	9164	4633
3321	9166	4630
3322	9168	4627
3323	9171	4624
3324	9172	4620
3325	9174	4617
3326	9176	4614
3327	9178	4611
3328	9180	4608
3329	9182	4604
3330	9184	4601
3331	9186	4598
3332	9188	4595
3333	9190	4592
3334	9192	4589
3335	9194	4585
3336	9195	4582
3337	9197	4579
3338	9199	4576
3339	9201	4573
3340	9203	4569
3341	9205	4566
3342	9207	4563
3343	9208	4560
3344	9210	4557
3345	9212	4554
3346	9214	4550
3347	9216	4547
3348	9218	4544
3349	9220	4541
3350	9222	4538
3351	9224	4534
3352	9225	4531
3353	9227	4528
3354	9229	4525
3355	9231	4522
3356	9233	4519
3357	9235	4515
3358	9237	4512
3359	9239	4509
3360	9241	4506
3361	9242	4503
3362	9244	4500
3363	9246	4496
3364	9248	4493
3365	9250	4490
3366	9252	4487
3367	9254	4484
3368	9256	4481
3369	9258	4477
3370	9260	4475
3371	9262	4471
3372	9264	4468
3373	9266	4465
3374	9268	4462
3375	9270	4459
3376	9271	4456
3377	9273	4453
3378	9275	4449
3379	9277	4446
3380	9279	4443
3381	9281	4440
3382	9283	4437
3383	9285	4434
3384	9287	4430
3385	9289	4427
3386	9290	4424
3387	9292	4421
3388	9294	4418
3389	9296	4415
3390	9298	4412
3391	9300	4408
3392	9302	4405
3393	9304	4402
3394	9306	4399
3395	9307	4396
3396	9309	4393
3397	9311	4390
3398	9313	4386
3399	9315	4383
3400	9317	4380
3401	9319	4377
3402	9321	4374
3403	9323	4371
3404	9324	4368
3405	9326	4364
3406	9328	4361
3407	9330	4358
3408	9332	4355
3409	9334	4352
3410	9336	4349
3411	9338	4346
3412	9340	4343
3413	9342	4339
3414	9344	4336
3415	9346	4333
3416	9348	4330
3417	9349	4327
3418	9351	4324
3419	9353	4321
3420	9355	4318
3421	9357	4315
3422	9359	4311
3423	9361	4308
3424	9363	4305
3425	9365	4302
3426	9366	4299
3427	9368	4296
3428	9370	4293
3429	9372	4290
3430	9374	4286
3431	9376	4283
3432	9378	4280
3433	9380	4277
3434	9382	4274
3435	9384	4271
3436	9385	4268
3437	9387	4265
3438	9389	4262
3439	9391	4258
3440	9393	4255
3441	9395	4252
3442	9397	4249
3443	9399	4246
3444	9400	4243
3445	9402	4240
3446	9404	4237
3447	9406	4234
3448	9408	4231
3449	9410	4227
3450	9412	4224
3451	9414	4221
3452	9416	4218
3453	9418	4215
3454	9419	4212
3455	9421	4209
3456	9423	4206
3457	9425	4203
3458	9427	4200
3459	9429	4196
3460	9431	4193
3461	9433	4190
3462	9435	4187
3463	9437	4184
3464	9439	4181
3465	9440	4178
3466	9442	4175
3467	9444	4172
3468	9446	4169
3469	9448	4166
3470	9450	4162
3471	9452	4159
3472	9454	4156
3473	9456	4153
3474	9457	4150
3475	9459	4147
3476	9461	4144
3477	9463	4141
3478	9465	4138
3479	9467	4135
3480	9469	4132
3481	9471	4129
3482	9473	4125
3483	9474	4122
3484	9476	4119
3485	9478	4116
3486	9480	4113
3487	9482	4110
3488	9484	4107
3489	9486	4104
3490	9488	4101
3491	9490	4098
3492	9492	4095
3493	9494	4092
3494	9495	4089
3495	9497	4086
3496	9499	4083
3497	9501	4079
3498	9503	4076
3499	9505	4073
3500	9507	4070
3501	9509	4067
3502	9511	4064
3503	9513	4061
3504	9515	4058
3505	9516	4055
3506	9518	4052
3507	9521	4049
3508	9523	4046
3509	9524	4043
3510	9526	4040
3511	9528	4037
3512	9530	4034
3513	9532	4031
3514	9534	4028
3515	9536	4024
3516	9538	4021
3517	9540	4018
3518	9542	4015
3519	9543	4012
3520	9545	4009
3521	9547	4006
3522	9549	4003
3523	9551	4000
3524	9553	3997
3525	9555	3994
3526	9557	3991
3527	9559	3988
3528	9560	3985
3529	9562	3982
3530	9564	3979
3531	9566	3976
3532	9568	3973
3533	9570	3970
3534	9572	3967
3535	9574	3964
3536	9576	3961
3537	9578	3958
3538	9580	3955
3539	9582	3952
3540	9584	3948
3541	9586	3945
3542	9587	3942
3543	9589	3939
3544	9591	3936
3545	9593	3933
3546	9595	3930
3547	9597	3927
3548	9599	3924
3549	9601	3921
3550	9603	3918
3551	9605	3915
3552	9607	3912
3553	9609	3909
3554	9611	3906
3555	9612	3903
3556	9614	3900
3557	9616	3897
3558	9618	3894
3559	9620	3891
3560	9622	3888
3561	9624	3885
3562	9626	3882
3563	9628	3879
3564	9629	3876
3565	9631	3873
3566	9633	3870
3567	9635	3867
3568	9637	3864
3569	9639	3861
3570	9641	3858
3571	9643	3855
3572	9645	3852
3573	9647	3849
3574	9648	3846
3575	9650	3843
3576	9652	3840
3577	9654	3837
3578	9656	3834
3579	9658	3831
3580	9660	3828
3581	9662	3824
3582	9664	3822
3583	9666	3819
3584	9668	3816
3585	9670	3813
3586	9672	3810
3587	9673	3807
3588	9675	3804
3589	9677	3801
3590	9679	3798
3591	9681	3795
3592	9683	3792
3593	9685	3789
3594	9687	3786
3595	9689	3783
3596	9691	3780
3597	9693	3777
3598	9695	3774
3599	9697	3771
3600	9698	3768
3601	9700	3765
3602	9702	3762
3603	9704	3759
3604	9706	3756
3605	9708	3753
3606	9710	3750
3607	9712	3747
3608	9714	3744
3609	9715	3741
3610	9717	3738
3611	9719	3735
3612	9721	3732
3613	9723	3728
3614	9725	3726
3615	9727	3723
3616	9729	3720
3617	9730	3717
3618	9732	3714
3619	9734	3711
3620	9736	3708
3621	9738	3705
3622	9740	3702
3623	9742	3699
3624	9745	3696
3625	9746	3693
3626	9748	3690
3627	9750	3687
3628	9752	3684
3629	9754	3681
3630	9756	3678
3631	9758	3675
3632	9760	3672
3633	9762	3669
3634	9764	3666
3635	9765	3663
3636	9767	3660
3637	9769	3657
3638	9771	3654
3639	9773	3651
3640	9775	3648
3641	9777	3645
3642	9779	3642
3643	9781	3639
3644	9783	3636
3645	9784	3633
3646	9786	3630
3647	9788	3627
3648	9790	3624
3649	9792	3621
3650	9794	3619
3651	9796	3616
3652	9798	3613
3653	9800	3610
3654	9802	3607
3655	9804	3604
3656	9806	3601
3657	9808	3598
3658	9809	3595
3659	9811	3592
3660	9813	3589
3661	9815	3586
3662	9817	3583
3663	9819	3580
3664	9821	3577
3665	9823	3574
3666	9825	3571
3667	9826	3568
3668	9828	3565
3669	9830	3562
3670	9832	3559
3671	9834	3556
3672	9836	3553
3673	9838	3550
3674	9840	3547
3675	9842	3544
3676	9844	3541
3677	9846	3539
3678	9848	3536
3679	9850	3533
3680	9852	3530
3681	9854	3527
3682	9856	3524
3683	9858	3521
3684	9860	3518
3685	9862	3515
3686	9864	3512
3687	9865	3509
3688	9867	3506
3689	9869	3503
3690	9871	3500
3691	9873	3498
3692	9875	3495
3693	9877	3492
3694	9879	3489
3695	9882	3486
3696	9884	3483
3697	9886	3480
3698	9888	3477
3699	9889	3474
3700	9891	3471
3701	9893	3468
3702	9895	3466
3703	9898	3463
3704	9901	3460
3705	9903	3457
3706	9905	3455
3707	9907	3452
3708	9910	3449
3709	9912	3446
3710	9914	3443
3711	9916	3440
3712	9918	3437
3713	9921	3435
3714	9923	3432
3715	9925	3429
3716	9928	3427
3717	9930	3424
3718	9932	3421
3719	9934	3418
3720	9936	3415
3721	9938	3412
3722	9940	3409
3723	9944	3407
3724	9947	3404
3725	9949	3401
3726	9951	3398
3727	9952	3395
3728	9955	3393
3729	9958	3390
3730	9959	3387
3731	9961	3384
3732	9964	3382
3733	9966	3379
3734	9970	3376
3735	9974	3374
3736	9976	3371
3737	9979	3369
3738	9981	3366
3739	9985	3364
3740	9988	3361
3741	9990	3358
3742	9992	3355
3743	9995	3353
3744	9997	3350
3745	10000	3347
3746	10002	3344
3747	10006	3342
3748	10008	3339
3749	10010	3336
3750	10012	3333
3751	10016	3331
3752	10019	3329
3753	10022	3326
3754	10024	3323
3755	10026	3320
3756	10028	3318
3757	10032	3315
3758	10036	3313
3759	10038	3310
3760	10040	3307
3761	10042	3304
3762	10044	3301
3763	10048	3299
3764	10050	3296
3765	10053	3294
3766	10055	3291
3767	10057	3288
3768	10059	3285
3769	10063	3283
3770	10065	3280
3771	10070	3278
3772	10073	3275
3773	10076	3273
3774	10079	3270
3775	10082	3268
3776	10084	3265
3777	10086	3262
3778	10088	3259
3779	10090	3256
3780	10092	3253
3781	10094	3251
3782	10097	3248
3783	10101	3246
3784	10103	3243
3785	10105	3240
3786	10107	3237
3787	10111	3235
3788	10113	3232
3789	10117	3230
3790	10119	3227
3791	10121	3224
3792	10122	3221
3793	10126	3218
3794	10128	3216
3795	10135	3214
3796	10141	3213
3797	10147	3211
3798	10150	3209
3799	10158	3207
3800	10167	3207
3801	10171	3204
3802	10182	3204
3803	10185	3202
3804	10188	3199
3805	10192	3197
3806	10196	3195
3807	10199	3192
3808	10201	3189
3809	10203	3186
3810	10206	3184
3811	10209	3181
3812	10213	3179
3813	10215	3176
3814	10217	3173
3815	10219	3170
3816	10224	3168
3817	10228	3166
3818	10231	3163
3819	10232	3160
3820	10234	3158
3821	10238	3155
3822	10243	3153
3823	10246	3151
3824	10248	3148
3825	10249	3145
3826	10252	3142
3827	10256	3140
3828	10261	3138
3829	10262	3135
3830	10264	3132
3831	10266	3129
3832	10270	3126
3833	10272	3124
3834	10277	3122
3835	10279	3119
3836	10281	3116
3837	10283	3113
3838	10287	3111
3839	10291	3108
3840	10293	3106
3841	10295	3103
3842	10297	3100
3843	10299	3097
3844	10303	3094
3845	10305	3092
3846	10308	3089
3847	10309	3086
3848	10311	3083
3849	10313	3080
3850	10315	3077
3851	10318	3075
3852	10323	3073
3853	10325	3070
3854	10327	3067
3855	10329	3064
3856	10331	3061
3857	10334	3059
3858	10338	3056
3859	10340	3053
3860	10342	3051
3861	10344	3048
3862	10346	3045
3863	10351	3043
3864	10354	3040
3865	10356	3037
3866	10358	3034
3867	10359	3031
3868	10362	3029
3869	10366	3026
3870	10370	3024
3871	10372	3021
3872	10374	3018
3873	10376	3015
3874	10378	3013
3875	10381	3010
3876	10384	3008
3877	10386	3005
3878	10388	3002
3879	10391	2999
3880	10395	2997
3881	10399	2994
3882	10401	2992
3883	10403	2989
3884	10405	2986
3885	10407	2983
3886	10411	2981
3887	10416	2979
3888	10418	2976
3889	10420	2973
3890	10422	2970
3891	10426	2968
3892	10428	2965
3893	10432	2963
3894	10434	2960
3895	10436	2957
3896	10438	2954
3897	10442	2952
3898	10447	2950
3899	10449	2947
3900	10451	2944
3901	10453	2941
3902	10456	2938
3903	10461	2937
3904	10463	2934
3905	10465	2931
3906	10467	2928
3907	10469	2925
3908	10474	2923
3909	10478	2921
3910	10480	2918
3911	10482	2915
3912	10484	2912
3913	10487	2909
3914	10490	2907
3915	10495	2905
3916	10496	2902
3917	10498	2899
3918	10500	2896
3919	10504	2894
3920	10509	2892
3921	10511	2889
3922	10513	2886
3923	10515	2883
3924	10517	2880
3925	10521	2878
3926	10526	2876
3927	10528	2873
3928	10530	2870
3929	10532	2867
3930	10535	2865
3931	10537	2862
3932	10542	2860
3933	10544	2857
3934	10546	2854
3935	10548	2851
3936	10553	2849
3937	10557	2847
3938	10559	2844
3939	10561	2841
3940	10563	2838
3941	10565	2835
3942	10569	2833
3943	10573	2831
3944	10575	2828
3945	10577	2825
3946	10579	2822
3947	10583	2820
3948	10586	2817
3949	10589	2814
3950	10591	2812
3951	10593	2809
3952	10595	2806
3953	10597	2803
3954	10601	2801
3955	10604	2798
3956	10606	2795
3957	10608	2792
3958	10610	2790
3959	10613	2787
3960	10616	2784
3961	10620	2782
3962	10622	2779
3963	10624	2776
3964	10626	2773
3965	10629	2771
3966	10632	2768
3967	10634	2765
3968	10636	2763
3969	10638	2760
3970	10640	2757
3971	10642	2754
3972	10645	2751
3973	10647	2749
3974	10652	2746
3975	10654	2743
3976	10655	2741
3977	10657	2738
3978	10661	2735
3979	10663	2732
3980	10667	2730
3981	10669	2727
3982	10671	2724
3983	10673	2722
3984	10677	2719
3985	10679	2716
3986	10681	2714
3987	10695	2714
3988	10715	2715
3989	10718	2713
3990	10721	2710
3991	10728	2709
3992	10731	2706
3993	10733	2703
3994	10735	2700
3995	10737	2697
3996	10740	2695
3997	10746	2693
3998	10748	2690
3999	10751	2687
4000	10753	2684
4001	10755	2682
4002	10759	2679
4003	10763	2677
4004	10766	2674
4005	10768	2671
4006	10770	2669
4007	10775	2666
4008	10777	2664
4009	10779	2661
4010	10782	2658
4011	10784	2655
4012	10787	2653
4013	10789	2650
4014	10792	2647
4015	10795	2645
4016	10797	2642
4017	10799	2639
4018	10802	2636
4019	10804	2633
4020	10806	2631
4021	10810	2628
4022	10812	2625
4023	10814	2622
4024	10816	2620
4025	10819	2617
4026	10821	2614
4027	10825	2612
4028	10828	2609
4029	10830	2606
4030	10833	2604
4031	10836	2601
4032	10838	2598
4033	10841	2596
4034	10843	2593
4035	10845	2590
4036	10848	2587
4037	10851	2585
4038	10853	2582
4039	10857	2579
4040	10859	2577
4041	10862	2574
4042	10864	2571
4043	10866	2568
4044	10868	2565
4045	10871	2563
4046	10873	2560
4047	10875	2557
4048	10878	2555
4049	10880	2552
4050	10883	2549
4051	10885	2546
4052	10887	2544
4053	10890	2541
4054	10892	2538
4055	10894	2535
4056	10896	2532
4057	10899	2530
4058	10901	2527
4059	10903	2524
4060	10906	2521
4061	10908	2519
4062	10910	2516
4063	10913	2513
4064	10915	2510
4065	10919	2508
4066	10921	2505
4067	10923	2502
4068	10925	2499
4069	10928	2497
4070	10930	2494
4071	10932	2491
4072	10936	2489
4073	10938	2486
4074	10940	2483
4075	10942	2480
4076	10945	2477
4077	10947	2475
4078	10948	2472
4079	10952	2469
4080	10954	2466
4081	10956	2464
4082	10959	2461
4083	10961	2458
4084	10963	2455
4085	10967	2453
4086	10968	2450
4087	10971	2447
4088	10972	2444
4089	10974	2441
4090	10976	2439
4091	10979	2436
4092	10982	2433
4093	10984	2430
4094	10986	2427
4095	10988	2425
4096	10990	2422
4097	10992	2419
4098	10994	2416
4099	10997	2413
4100	10998	2411
4101	11000	2408
4102	11003	2405
4103	11005	2402
4104	11007	2399
4105	11008	2396
4106	11010	2394
4107	11012	2391
4108	11015	2388
4109	11017	2385
4110	11019	2382
4111	11021	2380
4112	11023	2377
4113	11024	2374
4114	11026	2371
4115	11028	2368
4116	11030	2365
4117	11032	2363
4118	11034	2360
4119	11036	2357
4120	11038	2354
4121	11040	2351
4122	11042	2348
4123	11044	2346
4124	11047	2343
4125	11049	2340
4126	11051	2337
4127	11053	2334
4128	11055	2332
4129	11057	2329
4130	11060	2326
4131	11062	2323
4132	11064	2321
4133	11066	2318
4134	11068	2315
4135	11070	2312
4136	11072	2309
4137	11074	2307
4138	11076	2304
4139	11079	2301
4140	11081	2298
4141	11083	2295
4142	11085	2293
4143	11087	2290
4144	11089	2287
4145	11091	2284
4146	11093	2281
4147	11095	2279
4148	11097	2276
4149	11099	2273
4150	11101	2270
4151	11103	2267
4152	11105	2264
4153	11108	2262
4154	11110	2259
4155	11112	2256
4156	11114	2253
4157	11116	2251
4158	11118	2248
4159	11120	2245
4160	11123	2242
4161	11125	2239
4162	11127	2237
4163	11129	2234
4164	11131	2231
4165	11133	2228
4166	11136	2226
4167	11190	2233
4168	11194	2231
4169	11198	2229
4170	11286	2243
4171	11288	2240
4172	11291	2237
4173	11293	2234
4174	11295	2232
4175	11298	2229
4176	11300	2226
4177	11302	2223
4178	11304	2220
4179	11306	2218
4180	11308	2215
4181	11310	2212
4182	11313	2209
4183	11315	2206
4184	11317	2204
4185	11320	2201
4186	11322	2198
4187	11324	2195
4188	11326	2192
4189	11328	2190
4190	11331	2187
4191	11333	2184
4192	11336	2181
4193	11338	2179
4194	11340	2176
4195	11342	2173
4196	11344	2170
4197	11346	2167
4198	11348	2164
4199	11350	2161
4200	11352	2159
4201	11354	2156
4202	11356	2153
4203	11358	2150
4204	11360	2147
4205	11362	2144
4206	11364	2142
4207	11366	2139
4208	11367	2136
4209	11369	2133
4210	11372	2130
4211	11374	2127
4212	11375	2125
4213	11378	2122
4214	11381	2119
4215	11383	2116
4216	11385	2113
4217	11387	2111
4218	11388	2108
4219	11390	2105
4220	11392	2102
4221	11394	2099
4222	11396	2096
4223	11398	2094
4224	11401	2091
4225	11403	2088
4226	11405	2085
4227	11407	2082
4228	11409	2080
4229	11411	2077
4230	11414	2074
4231	11417	2071
4232	11419	2069
4233	11421	2066
4234	11423	2063
4235	11425	2060
4236	11427	2057
4237	11429	2054
4238	11431	2052
4239	11433	2049
4240	11434	2046
4241	11436	2043
4242	11438	2040
4243	11440	2037
4244	11442	2035
4245	11444	2032
4246	11446	2029
4247	11448	2026
4248	11450	2023
4249	11452	2020
4250	11454	2018
4251	11456	2015
4252	11457	2012
4253	11461	2009
4254	11463	2007
4255	11465	2004
4256	11467	2001
4257	11468	1998
4258	11470	1995
4259	11472	1992
4260	11474	1990
4261	11476	1987
4262	11478	1984
4263	11480	1981
4264	11482	1978
4265	11484	1975
4266	11486	1973
4267	11487	1970
4268	11489	1967
4269	11491	1964
4270	11493	1961
4271	11495	1959
4272	11498	1956
4273	11500	1953
4274	11502	1950
4275	11504	1947
4276	11506	1945
4277	11536	1946
4278	11538	1944
4279	11541	1941
4280	11543	1938
4281	11545	1935
4282	11547	1933
4283	11549	1930
4284	11551	1927
4285	11553	1924
4286	11555	1921
4287	11557	1919
4288	11559	1916
4289	11561	1913
4290	11563	1910
4291	11565	1907
4292	11567	1905
4293	11569	1902
4294	11571	1899
4295	11573	1896
4296	11575	1893
4297	11577	1891
4298	11579	1888
4299	11581	1885
4300	11583	1882
4301	11585	1879
4302	11588	1877
4303	11589	1874
4304	11591	1871
4305	11593	1868
4306	11595	1865
4307	11597	1862
4308	11599	1860
4309	11601	1857
4310	11604	1854
4311	11606	1851
4312	11608	1848
4313	11609	1846
4314	11611	1843
4315	11613	1840
4316	11615	1837
4317	11618	1835
4318	11620	1832
4319	11622	1829
4320	11624	1826
4321	11626	1823
4322	11628	1821
4323	11632	1818
4324	11634	1815
4325	11636	1813
4326	11638	1810
4327	11640	1807
4328	11642	1804
4329	11644	1801
4330	11646	1799
4331	11648	1796
4332	11650	1793
4333	11652	1790
4334	11654	1787
4335	11656	1785
4336	11658	1782
4337	11660	1779
4338	11662	1776
4339	11664	1773
4340	11667	1771
4341	11669	1768
4342	11671	1765
4343	11673	1762
4344	11675	1760
4345	11677	1757
4346	11679	1754
4347	11681	1751
4348	11683	1748
4349	11685	1746
4350	11687	1743
4351	11689	1740
4352	11691	1737
4353	11693	1734
4354	11695	1732
4355	11697	1729
4356	11699	1726
4357	11702	1723
4358	11705	1721
4359	11708	1718
4360	11711	1716
4361	11715	1713
4362	11718	1710
4363	11721	1708
4364	11725	1705
4365	11728	1703
4366	11731	1700
4367	11734	1697
4368	11738	1695
4369	11742	1692
4370	11744	1690
4371	11746	1687
4372	11748	1684
4373	11750	1681
4374	11752	1678
4375	11754	1676
4376	11756	1673
4377	11758	1670
4378	11760	1667
4379	11762	1665
4380	11764	1662
4381	11766	1659
4382	11768	1656
4383	11770	1653
4384	11772	1651
4385	11774	1648
4386	11776	1645
4387	11778	1642
4388	11781	1640
4389	11783	1637
4390	11785	1634
4391	11787	1631
4392	11789	1628
4393	11791	1626
4394	11793	1623
4395	11796	1620
4396	11801	1618
4397	11804	1615
4398	11806	1612
4399	11809	1610
4400	11811	1607
4401	11813	1604
4402	11815	1602
4403	11818	1599
4404	11820	1596
4405	11822	1593
4406	11826	1591
4407	11828	1588
4408	11830	1585
4409	11834	1583
4410	11837	1580
4411	11840	1578
4412	11842	1575
4413	11844	1572
4414	11846	1569
4415	11850	1567
4416	11853	1564
4417	11857	1562
4418	11859	1559
4419	11862	1556
4420	11866	1554
4421	11869	1551
4422	11873	1548
4423	11875	1546
4424	11878	1543
4425	11880	1540
4426	11884	1538
4427	11888	1535
4428	11891	1533
4429	11893	1530
4430	11896	1527
4431	11899	1525
4432	11904	1522
4433	11907	1519
4434	11909	1517
4435	11913	1514
4436	11915	1511
4437	11920	1509
4438	11922	1506
4439	11924	1503
4440	11926	1501
4441	11930	1498
4442	11932	1495
4443	11937	1493
4444	11939	1490
4445	11941	1488
4446	11945	1485
4447	11947	1482
4448	11952	1480
4449	11954	1477
4450	11956	1474
4451	11958	1471
4452	11962	1469
4453	11964	1466
4454	11967	1464
4455	11969	1461
4456	11971	1458
4457	11973	1455
4458	11976	1453
4459	11978	1450
4460	11982	1447
4461	11984	1445
4462	11986	1442
4463	11988	1439
4464	11993	1437
4465	11995	1434
4466	11999	1431
4467	12001	1429
4468	12003	1426
4469	12007	1423
4470	12010	1421
4471	12012	1418
4472	12015	1415
4473	12017	1412
4474	12019	1410
4475	12022	1407
4476	12025	1404
4477	12033	1402
4478	12035	1400
4479	12040	1397
4480	12044	1394
4481	12047	1392
4482	12049	1389
4483	12051	1386
4484	12055	1384
4485	12057	1381
4486	12060	1378
4487	12063	1376
4488	12065	1373
4489	12067	1370
4490	12071	1368
4491	12073	1365
4492	12079	1363
4493	12081	1360
4494	12084	1357
4495	12086	1354
4496	12088	1352
4497	12092	1349
4498	12094	1346
4499	12096	1344
4500	12099	1341
4501	12103	1338
4502	12109	1336
4503	12111	1333
4504	12113	1330
4505	12116	1328
4506	12119	1325
4507	12123	1323
4508	12126	1320
4509	12128	1317
4510	12132	1315
4511	12134	1312
4512	12136	1309
4513	12141	1307
4514	12143	1304
4515	12145	1301
4516	12149	1299
4517	12151	1296
4518	12156	1293
4519	12158	1291
4520	12160	1288
4521	12162	1285
4522	12165	1283
4523	12167	1280
4524	12171	1277
4525	12173	1274
4526	12175	1272
4527	12179	1269
4528	12181	1266
4529	12184	1264
4530	12187	1261
4531	12189	1258
4532	12191	1256
4533	12195	1253
4534	12197	1250
4535	12202	1248
4536	12204	1245
4537	12206	1242
4538	12208	1239
4539	12212	1237
4540	12214	1234
4541	12219	1232
4542	12221	1229
4543	12223	1226
4544	12227	1224
4545	12229	1221
4546	12233	1218
4547	12236	1216
4548	12238	1213
4549	12240	1210
4550	12244	1208
4551	12246	1205
4552	12250	1202
4553	12252	1199
4554	12254	1197
4555	12257	1194
4556	12260	1191
4557	12264	1189
4558	12267	1186
4559	12268	1183
4560	12271	1181
4561	12275	1178
4562	12277	1175
4563	12281	1173
4564	12284	1170
4565	12285	1167
4566	12289	1165
4567	12291	1162
4568	12293	1159
4569	12297	1157
4570	12299	1154
4571	12301	1151
4572	12305	1149
4573	12307	1146
4574	12309	1143
4575	12312	1140
4576	12314	1138
4577	12316	1135
4578	12318	1132
4579	12322	1130
4580	12324	1127
4581	12329	1124
4582	12331	1122
4583	12333	1119
4584	12337	1116
4585	12339	1113
4586	12344	1111
4587	12346	1108
4588	12348	1105
4589	12351	1103
4590	12354	1100
4591	12356	1097
4592	12361	1095
4593	12363	1092
4594	12365	1089
4595	12370	1087
4596	12372	1084
4597	12376	1082
4598	12378	1079
4599	12380	1076
4600	12384	1074
4601	12386	1071
4602	12390	1068
4603	12392	1065
4604	12394	1063
4605	12396	1060
4606	12399	1057
4607	12402	1055
4608	12406	1052
4609	12408	1049
4610	12411	1047
4611	12413	1044
4612	12417	1041
4613	12419	1038
4614	12421	1036
4615	12424	1033
4616	12426	1030
4617	12428	1028
4618	12432	1025
4619	12434	1022
4620	12437	1020
4621	12439	1017
4622	12441	1014
4623	12442	1011
4624	12445	1009
4625	12447	1006
4626	12449	1003
4627	12455	1001
4628	12457	998
4629	12459	995
4630	12462	993
4631	12465	990
4632	12469	987
4633	12471	985
4634	12473	982
4635	12476	979
4636	12479	976
4637	12481	974
4638	12485	971
4639	12487	968
4640	12489	966
4641	12491	963
4642	12494	960
4643	12496	957
4644	12500	955
4645	12502	952
4646	12504	949
4647	12505	947
4648	12508	944
4649	12511	941
4650	12513	938
4651	12518	936
4652	12520	933
4653	12522	930
4654	12525	928
4655	12528	925
4656	12531	922
4657	12533	920
4658	12535	917
4659	12537	914
4660	12539	912
4661	12542	909
4662	12544	906
4663	12549	904
4664	12551	901
4665	12553	898
4666	12556	895
4667	12558	893
4668	12560	890
4669	12563	887
4670	12565	885
4671	12567	882
4672	12569	879
4673	12572	876
4674	12574	874
4675	12576	871
4676	12578	868
4677	12581	865
4678	12583	863
4679	12585	860
4680	12587	857
4681	12589	855
4682	12591	852
4683	12594	849
4684	12596	846
4685	12598	844
4686	12600	841
4687	12602	838
4688	12604	836
4689	12606	833
4690	12608	830
4691	12610	827
4692	12612	825
4693	12614	822
4694	12616	819
4695	12619	816
4696	12620	814
4697	12622	811
4698	12625	808
4699	12627	805
4700	12629	803
4701	12630	800
4702	12632	797
4703	12634	795
4704	12636	792
4705	12639	789
4706	12641	786
4707	12643	784
4708	12645	781
4709	12647	778
4710	12649	775
4711	12651	773
4712	12653	770
4713	12655	767
4714	12657	765
4715	12659	762
4716	12661	759
4717	12663	756
4718	12665	754
4719	12667	751
4720	12669	748
4721	12671	746
4722	12673	743
4723	12675	740
4724	12677	737
4725	12679	735
4726	12681	732
4727	12683	729
4728	12685	726
4729	12687	724
4730	12689	721
4731	12691	718
4732	12693	716
4733	12695	713
4734	12697	710
4735	12699	707
4736	12701	705
4737	12703	702
4738	12705	699
4739	12707	697
4740	12709	694
4741	12711	691
4742	12713	688
4743	12715	686
4744	12717	683
4745	12720	680
4746	12722	678
4747	12724	675
4748	12726	672
4749	12729	669
4750	12731	667
4751	12732	664
4752	12735	661
4753	12737	659
4754	12739	656
4755	12741	653
4756	12743	650
4757	12745	648
4758	12747	645
4759	12749	642
4760	12751	640
4761	12753	637
4762	12755	634
4763	12757	631
4764	12759	629
4765	12762	626
4766	12765	623
4767	12767	621
4768	12769	618
4769	12770	615
4770	12772	613
4771	12775	610
4772	12778	607
4773	12780	605
4774	12782	602
4775	12785	599
4776	12787	596
4777	12789	594
4778	12791	591
4779	12793	588
4780	12795	586
4781	12797	583
4782	12800	580
4783	12802	578
4784	12804	575
4785	12806	572
4786	12808	569
4787	12810	567
4788	12812	564
4789	12814	561
4790	12816	559
4791	12818	556
4792	12821	553
4793	12823	551
4794	12825	548
4795	12827	545
4796	12830	542
4797	12832	540
4798	12834	537
4799	12836	534
4800	12838	532
4801	12840	529
4802	12842	526
4803	12844	524
4804	12846	521
4805	12848	518
4806	12850	515
4807	12852	513
4808	12854	510
4809	12856	507
4810	12858	505
4811	12860	502
4812	12862	499
4813	12864	497
4814	12866	494
4815	12868	491
4816	12870	488
4817	12872	486
4818	12874	483
4819	12876	480
4820	12878	478
4821	12880	475
4822	12882	472
4823	12884	470
4824	12886	467
4825	12888	464
4826	12890	462
4827	12892	459
4828	12894	456
4829	12896	453
4830	12898	451
