iter	MAPE	RMSE
1828	0.08623665663	225384.7544
1829	0.08622773805	225360.4346
1830	0.08617768544	225256.2578
1831	0.08618213811	225234.8853
1832	0.08617846387	225184.3713
1833	0.08617349643	225135.2877
1834	0.08613897933	225121.2582
1835	0.08612013804	225098.582
1836	0.08611940313	225043.493
1837	0.08611523235	225000.2672
1838	0.08608850645	224970.4054
1839	0.08607410057	224957.188
1840	0.08604079747	224921.859
1841	0.08604244979	224908.956
1842	0.08604030918	224906.6153
1843	0.08603239133	224881.6186
1844	0.08598065916	224846.2145
1845	0.08596694005	224791.0403
1846	0.08593556338	224766.2202
1847	0.08592888543	224724.734
1848	0.08592668193	224671.19
1849	0.08591829323	224628.6579
1850	0.0858814096	224614.2942
1851	0.08586600886	224600.0091
1852	0.08583893125	224578.566
1853	0.08583453846	224544.3214
1854	0.0858171197	224531.9429
1855	0.08579232539	224515.2961
1856	0.08577788431	224478.3027
1857	0.08576529135	224441.5702
1858	0.08576772759	224429.9624
1859	0.08575919709	224402.9124
1860	0.08576166675	224389.9606
1861	0.08574520452	224379.4366
1862	0.08573561941	224355.4747
1863	0.08573163979	224314.1429
1864	0.08571645845	224301.851
1865	0.08571404201	224278.3936
1866	0.08569786436	224250.4838
1867	0.08569801872	224221.175
1868	0.0856723249	224203.1778
1869	0.08564859562	224166.5508
1870	0.08562605207	224051.7699
1871	0.08561869989	224043.6907
1872	0.08561262073	224020.7505
1873	0.08560869786	224010.1479
1874	0.08559066263	223977.6964
1875	0.08557626063	223933.9364
1876	0.08557648567	223930.0337
1877	0.08557276433	223895.1031
1878	0.08554184215	223865.4698
1879	0.08552491387	223837.7579
1880	0.08551112779	223828.1728
1881	0.08547724027	223806.8715
1882	0.08547460611	223794.3915
1883	0.08546412378	223755.2282
1884	0.08545223712	223733.7573
1885	0.08545188302	223727.1206
1886	0.08544667387	223666.9597
1887	0.08544530415	223664.6859
1888	0.08543518423	223661.6353
1889	0.08543436927	223636.4063
1890	0.0854288591	223613.7745
1891	0.08541244945	223552.7217
1892	0.08541062428	223537.2614
1893	0.08541122171	223517.5291
1894	0.08538699303	223437.7451
1895	0.085384985	223379.7305
1896	0.08537897746	223318.5591
1897	0.08535276572	223293.5697
1898	0.0853203445	223277.0287
1899	0.08529874113	223244.9091
1900	0.08527600648	223226.7066
1901	0.08526477704	223185.1643
1902	0.08525045938	223012.2762
1903	0.08524534571	223003.6333
1904	0.08523508547	222971.9851
1905	0.08520532266	222958.2178
1906	0.08520123008	222925.1097
1907	0.08518630027	222831.8703
1908	0.08517178891	222807.8727
1909	0.08515731612	222698.6523
1910	0.08515902505	222661.0961
1911	0.08514594296	222647.1679
1912	0.08511592226	222606.8287
1913	0.08511466262	222605.7363
1914	0.08510790088	222596.4063
1915	0.08510264687	222577.919
1916	0.08510178796	222575.9884
1917	0.08507578721	222528.11
1918	0.08506704771	222442.2472
1919	0.08505044216	222417.8197
1920	0.08503269137	222397.4359
1921	0.08501082113	222390.6711
1922	0.0849638992	222346.2835
1923	0.08494916043	222315.8127
1924	0.08489571664	222294.6947
1925	0.08486549019	222281.5342
1926	0.08485610961	222258.4864
1927	0.08483794302	222227.1241
1928	0.08483162288	222221.6529
1929	0.08483094945	222174.1844
1930	0.0848170482	222153.084
1931	0.08476870482	222128.1428
1932	0.08473230795	222083.2534
1933	0.0847293855	222074.426
1934	0.08470130048	222059.3021
1935	0.08469155619	222040.4376
1936	0.08468307936	222019.1004
1937	0.08468223183	222017.7998
1938	0.08466634311	222013.445
1939	0.08463465604	221991.9523
1940	0.08463517701	221974.0872
1941	0.08461680973	221958.7678
1942	0.08461668009	221952.4744
1943	0.08460658793	221929.2288
1944	0.08459982999	221924.362
1945	0.08457897532	221908.1629
1946	0.08456999974	221866.0519
1947	0.08456317136	221861.564
1948	0.08455423998	221830.5557
1949	0.08454259469	221809.1887
1950	0.08453873374	221801.9355
1951	0.08453129717	221725.4052
1952	0.08451437014	221704.2911
1953	0.0845100874	221643.8565
1954	0.08449708472	221548.06
1955	0.08448525243	221535.3288
1956	0.08447218118	221529.6089
1957	0.08446634373	221514.8479
1958	0.08445194493	221498.7369
1959	0.08444282614	221479.9176
1960	0.08444676442	221420.3678
1961	0.0844407352	221411.8654
1962	0.08442095234	221394.46
1963	0.08440785617	221349.658
1964	0.0843977336	221334.7244
1965	0.08439325509	221320.8086
1966	0.08439249977	221279.735
1967	0.08437389611	221247.0639
1968	0.08435924707	221222.1399
1969	0.08435342848	221192.2901
1970	0.0843390369	221164.7142
1971	0.08432185951	221138.1066
1972	0.08431309184	221126.537
1973	0.08431077622	221075.196
1974	0.08430289974	221055.931
1975	0.08429969871	221054.437
1976	0.0842978558	221042.1734
1977	0.08428767394	221011.8755
1978	0.08427821705	220969.1929
1979	0.08427379804	220942.91
1980	0.08427226805	220903.7031
1981	0.08427286476	220899.9618
1982	0.0842660274	220865.9042
1983	0.08425579575	220851.8362
1984	0.08425201683	220844.827
1985	0.08424649293	220818.8874
1986	0.08424450704	220816.5128
1987	0.08422477762	220794.2419
1988	0.08420631815	220775.2151
1989	0.08419827642	220714.7794
1990	0.08418671096	220632.7543
1991	0.08419017629	220622.4083
1992	0.08417148754	220571.1938
1993	0.08416536583	220533.6604
1994	0.0841587399	220495.5352
1995	0.08415186779	220476.7965
1996	0.08411992681	220446.5004
1997	0.08410412012	220143.468
1998	0.08409380411	220114.8644
1999	0.08406398596	220100.6395
2000	0.08404827609	220085.7494
2001	0.08404564932	220070.3456
2002	0.08404521054	220035.5748
2003	0.08401796735	220013.6211
2004	0.08400027536	220002.8599
2005	0.08400064487	219987.5357
2006	0.08400427237	219914.8324
2007	0.08398616514	219829.3486
2008	0.08397873464	219809.6877
2009	0.08397099116	219791.437
2010	0.08397145968	219764.7206
2011	0.08396676809	219709.8285
2012	0.08396087724	219689.8736
2013	0.08394590021	219616.8696
2014	0.08394231496	219576.895
2015	0.08392865126	219547.1203
2016	0.08391822341	219504.1928
2017	0.08391702211	219486.358
2018	0.08391721543	219451.6539
2019	0.08390564914	219426.855
2020	0.08390396008	219424.2307
2021	0.08387612002	219386.4211
2022	0.0838722518	219341.1828
2023	0.08387480082	219314.5056
2024	0.08383002561	219232.4024
2025	0.08381126388	219206.3046
2026	0.08379198882	219171.2047
2027	0.08378185216	219163.9027
2028	0.08377707037	219150.9837
2029	0.08375308922	219117.1208
2030	0.08374025296	219098.119
2031	0.08373684887	219057.8962
2032	0.08372617676	219033.3394
2033	0.08372062371	219015.336
2034	0.0837137789	218978.386
2035	0.08371249841	218963.1375
2036	0.08366808478	218947.3505
2037	0.0836615869	218911.2811
2038	0.08364500327	218905.4196
2039	0.08362984648	218842.2201
2040	0.08362451189	218790.7127
2041	0.08362080566	218775.5695
2042	0.08361176243	218755.4259
2043	0.08360620411	218696.4525
2044	0.08360175348	218639.174
2045	0.08359655542	218618.2679
2046	0.08357948304	218585.3671
2047	0.08356417622	218534.1002
2048	0.0835683503	218499.2987
2049	0.08354294962	218492.1685
2050	0.08352997246	218482.4375
2051	0.08350954243	218414.7635
2052	0.08347364868	218394.3558
2053	0.0834671084	218362.3996
2054	0.083447209	218349.2125
2055	0.08344275568	218306.092
2056	0.08343663304	218247.135
2057	0.08341607093	218236.2673
2058	0.0834068128	218214.1597
2059	0.08339379896	218201.8853
2060	0.08335986753	218189.6141
2061	0.08335743013	218154.0546
2062	0.08335704842	218132.4131
2063	0.08335479451	218101.3976
2064	0.0833409148	218061.5296
2065	0.08332066971	218029.86
2066	0.08331564838	218018.9722
2067	0.08331790515	217992.984
2068	0.08330250743	217975.9055
2069	0.08330059737	217973.5243
2070	0.0832624884	217901.111
2071	0.08326082638	217853.6218
2072	0.08325959135	217831.3854
2073	0.08325841878	217817.6798
2074	0.08325451401	217792.4101
2075	0.08325171126	217777.0094
2076	0.0832386498	217771.8233
2077	0.0832353584	217770.4724
2078	0.08319659758	217740.1028
2079	0.08319565495	217709.8462
2080	0.08317425392	217699.7546
2081	0.08314985381	217656.2979
2082	0.08313824353	217619.626
2083	0.08313858295	217617.8435
2084	0.08313440391	217560.0927
2085	0.0831203043	217491.9947
2086	0.0831134901	217397.6362
2087	0.083111954	217346.565
2088	0.08310626573	217329.7688
2089	0.08309897994	217321.8662
2090	0.08308148237	217293.9968
2091	0.08306857824	217285.9989
2092	0.08304271757	217139.1821
2093	0.08304109214	217083.2177
2094	0.08303744968	217064.3916
2095	0.08302062526	217042.3779
2096	0.08298510659	217012.9889
2097	0.08297939055	217011.2105
2098	0.08294713571	216976.0599
2099	0.08292454375	216963.4017
2100	0.08288537519	216938.6255
2101	0.08288039881	216929.5794
2102	0.08287335198	216927.321
2103	0.08287139283	216926.0562
2104	0.08286375048	216897.4996
2105	0.0828531167	216837.8445
2106	0.08285070444	216801.2097
2107	0.08283971913	216722.1055
2108	0.08284224297	216710.9675
2109	0.08283918752	216675.445
2110	0.08283236502	216652.5244
2111	0.08281935603	216635.3163
2112	0.0828151436	216633.9733
2113	0.0828074963	216620.5331
2114	0.0827733359	216605.6348
2115	0.08276580376	216574.3065
2116	0.08276189823	216559.3533
2117	0.08276160083	216554.0725
2118	0.08271931175	216541.0478
2119	0.08270606028	216508.6293
2120	0.08269317382	216486.219
2121	0.0826820421	216480.1195
2122	0.08268276952	216453.0952
2123	0.08265018984	216387.2954
2124	0.08264478454	216358.0921
2125	0.08263653899	216323.8833
2126	0.08263830788	216312.5923
2127	0.08263025251	216243.0485
2128	0.08260123345	216219.5845
2129	0.08259484082	216170.0671
2130	0.08259358941	216164.2374
2131	0.08259134355	216143.4784
2132	0.08258900786	216140.0744
2133	0.0825882115	216100.0241
2134	0.08254838446	216033.5905
2135	0.08253104671	215974.8921
2136	0.08252062189	215955.9314
2137	0.08248763544	215910.2425
2138	0.0824643947	215892.0083
2139	0.08246158115	215881.2315
2140	0.0824636817	215829.3425
2141	0.08245182228	215796.9776
2142	0.08244454869	215764.9474
2143	0.08242150752	215729.3902
2144	0.08240391409	215723.9536
2145	0.08240004633	215721.7035
2146	0.08239188519	215696.591
2147	0.08237486105	215671.9685
2148	0.08237166941	215617.7773
2149	0.08235518946	215582.5239
2150	0.08235292722	215580.4002
2151	0.08234905506	215533.5976
2152	0.08234567886	215512.5891
2153	0.08233377834	215462.3492
2154	0.0823082653	215442.1434
2155	0.08228188559	215409.2654
2156	0.08226411281	215387.0295
2157	0.0822547175	215368.962
2158	0.08224882622	215365.8041
2159	0.08223529466	215325.8703
2160	0.08223818601	215258.2345
2161	0.0822344235	215255.6739
2162	0.08222734573	215228.0616
2163	0.08221583511	215206.5686
2164	0.08221703572	215193.021
2165	0.08220963539	215161.2212
2166	0.08220882473	215160.4045
2167	0.08218648486	215141.8516
2168	0.08216403108	215117.7443
2169	0.08216668222	215116.2854
2170	0.08215717754	215100.19
2171	0.08213260325	215078.3613
2172	0.08212371222	215059.9651
2173	0.08211531523	215033.7537
2174	0.08209023832	215001.9607
2175	0.082085069	214991.9754
2176	0.08207964614	214962.7242
2177	0.08206678823	214930.074
2178	0.08206534002	214922.7394
2179	0.08204087225	214904.0755
2180	0.08203648545	214870.658
2181	0.08197956258	214845.8395
2182	0.08195762006	214832.0882
2183	0.08192811995	214823.643
2184	0.0819188185	214688.1556
2185	0.0819037831	214664.3037
2186	0.08190269363	214634.6523
2187	0.08189324159	214611.2438
2188	0.08187035606	214571.3323
2189	0.08187050425	214570.226
2190	0.0818676227	214522.2259
2191	0.08186581618	214519.5015
2192	0.08184558992	214472.2268
2193	0.08183590969	214463.3802
2194	0.08182557857	214442.3431
2195	0.08181819986	214435.2084
2196	0.08180052371	214417.8064
2197	0.08179075713	214407.5293
2198	0.08179009676	214382.364
2199	0.08177523994	214364.3282
2200	0.08176941656	214355.7056
2201	0.08175120802	214324.6711
2202	0.08174619626	214280.3431
2203	0.08171713824	214265.9379
2204	0.08169688154	214241.0532
2205	0.08168923022	214224.2099
2206	0.08168761887	214212.0115
2207	0.08167368113	214201.6993
2208	0.08166449505	214190.6603
2209	0.081642747	214139.2166
2210	0.08164003406	214120.5372
2211	0.08163341186	214096.4752
2212	0.0816328808	214094.9308
2213	0.08160779671	214071.0636
2214	0.08160371899	214043.109
2215	0.08158171796	214015.5911
2216	0.08155165577	214002.6112
2217	0.08154835738	213919.9742
2218	0.08153846108	213900.1118
2219	0.08153752699	213871.6418
2220	0.08151973422	213860.2667
2221	0.08151060836	213817.5381
2222	0.08149979029	213792.919
2223	0.08149150674	213726.1192
2224	0.0814792483	213666.26
2225	0.08146779301	213631.9862
2226	0.08145860961	213619.8511
2227	0.0814543663	213597.8512
2228	0.08145299003	213594.6637
2229	0.08144208766	213579.9906
2230	0.08143161257	213545.9978
2231	0.08140153724	213530.3555
2232	0.08139634609	213521.2026
2233	0.08138514919	213501.5071
2234	0.08138691172	213475.9588
2235	0.08137709029	213460.9678
2236	0.08134899255	213443.8546
2237	0.08134815893	213412.2333
2238	0.08133946708	213382.8327
2239	0.08131311133	213358.6199
2240	0.08130905545	213318.753
2241	0.0813008729	213300.3041
2242	0.08130010191	213233.899
2243	0.08130355996	213228.3605
2244	0.08130305303	213195.0672
2245	0.08129068713	213187.8239
2246	0.08128766183	213163.014
2247	0.08126461532	213151.6885
2248	0.0812421499	213131.9182
2249	0.08123927098	213128.9878
2250	0.08122328163	213120.1621
2251	0.08121927472	213091.7322
2252	0.0812015751	213068.3021
2253	0.08118373578	213019.7255
2254	0.08118182365	212981.1936
2255	0.08118191952	212972.7833
2256	0.08118274199	212947.8495
2257	0.0811802905	212946.8309
2258	0.08116595138	212918.4074
2259	0.08115598337	212874.0956
2260	0.08115334679	212872.7127
2261	0.08114217026	212847.9213
2262	0.08109756601	212829.2048
2263	0.08107876179	212802.8705
2264	0.08107580163	212770.7988
2265	0.08107472	212710.8819
2266	0.08107634441	212662.4085
2267	0.08107406762	212645.3474
2268	0.08104957691	212561.2157
2269	0.08102687649	212546.4115
2270	0.08100856159	212484.0903
2271	0.08100557832	212457.8512
2272	0.08100804644	212416.7319
2273	0.08100397679	212373.7522
2274	0.08099919993	212334.4121
2275	0.08099766634	212330.138
2276	0.08096306721	212322.9773
2277	0.08095430674	212205.8958
2278	0.0809489675	212199.6194
2279	0.0809186593	212171.3107
2280	0.08091838705	212122.1595
2281	0.08089602764	212100.0037
2282	0.08086182595	212077.4687
2283	0.08086501858	212039.5491
2284	0.08086238513	212028.4467
2285	0.08086160799	212021.4625
2286	0.08085775096	211990.5018
2287	0.08084750391	211978.6891
2288	0.0808413003	211965.427
2289	0.08083627602	211951.9102
2290	0.08082992606	211946.5885
2291	0.08081241079	211921.7285
2292	0.08081297096	211905.1222
2293	0.08078690984	211885.4991
2294	0.08076932653	211873.0639
2295	0.08075101819	211853.936
2296	0.08072286448	211833.0802
2297	0.08070284465	211819.3505
2298	0.08069465267	211792.2186
2299	0.08068845292	211780.9746
2300	0.08067851998	211740.768
2301	0.08067667058	211738.0895
2302	0.08065181227	211713.4578
2303	0.08065656434	211690.246
2304	0.08064858962	211672.1138
2305	0.08063728859	211633.6409
2306	0.08063936027	211604.9957
2307	0.08063774918	211591.2791
2308	0.08063472664	211575.5978
2309	0.0806358359	211573.1984
2310	0.08062367227	211561.96
2311	0.08060089654	211535.8123
2312	0.08057978859	211515.1065
2313	0.08057040443	211500.4783
2314	0.08057236999	211499.0748
2315	0.08056065927	211488.0213
2316	0.08056540895	211480.3813
2317	0.08056535651	211479.6739
2318	0.08055780816	211464.0435
2319	0.08054748271	211421.3004
2320	0.08052203007	211392.8826
2321	0.08051948425	211374.28
2322	0.08051832867	211328.1093
2323	0.08050782172	211308.7443
2324	0.08049894973	211273.1803
2325	0.08048556203	211253.8254
2326	0.08046414715	211248.7844
2327	0.08046628396	211239.8429
2328	0.08045934376	211238.4675
2329	0.0804516427	211199.9832
2330	0.08044187629	211184.3588
2331	0.08042511883	211176.0196
2332	0.08041164832	211161.7663
2333	0.08039882798	211144.3758
2334	0.08039411664	211134.7505
2335	0.08039248546	211093.261
2336	0.08037503106	211055.7735
2337	0.08037434839	211045.2812
2338	0.08035408171	210984.7937
2339	0.08034952984	210973.0706
2340	0.0803341454	210940.5331
2341	0.08033362851	210939.0752
2342	0.08032914799	210918.2016
2343	0.08029717467	210890.2667
2344	0.08029597078	210848.6255
2345	0.08028120172	210770.2717
2346	0.08028078998	210661.4388
2347	0.08025602069	210624.5598
2348	0.08023250117	210581.2549
2349	0.08020454593	210520.5856
2350	0.0801920183	210515.9341
2351	0.08018857474	210509.0709
2352	0.08016292949	210483.7809
2353	0.08013227055	210460.1283
2354	0.08011717327	210446.9861
2355	0.08010492817	210387.313
2356	0.08010354358	210364.1895
2357	0.08009112044	210352.5009
2358	0.08008668489	210334.7113
2359	0.080066764	210177.8256
2360	0.08005727572	210169.1071
2361	0.08005718092	210149.4064
2362	0.08005842352	210135.6297
2363	0.08005752836	210121.1093
2364	0.08005442218	210074.2235
2365	0.08002341455	210062.7022
2366	0.08000217568	209900.9265
2367	0.07999840373	209899.4784
2368	0.08000142959	209881.3124
2369	0.07999397674	209869.8709
2370	0.0799927625	209864.9609
2371	0.07998466841	209851.9224
2372	0.07998510706	209770.3968
2373	0.07998584293	209759.4279
2374	0.07998664611	209738.0304
2375	0.07997799221	209714.5653
2376	0.07996814884	209705.2532
2377	0.07996270623	209688.4169
2378	0.07994935854	209671.449
2379	0.07993737774	209645.299
2380	0.0799366743	209640.2036
2381	0.07992939303	209620.5203
2382	0.07989522624	209603.3553
2383	0.07989188896	209593.6533
2384	0.07987425064	209571.2825
2385	0.07987735642	209561.2824
2386	0.0798707378	209550.3055
2387	0.07984807096	209533.4438
2388	0.07984618483	209527.9169
2389	0.07983744698	209506.2557
2390	0.07981090421	209493.5547
2391	0.07979297956	209452.4509
2392	0.07977617022	209417.3415
2393	0.07975696775	209395.1557
2394	0.0797519638	209371.3888
2395	0.0797447013	209365.3349
2396	0.07974722363	209347.7607
2397	0.07974976027	209324.5555
2398	0.07972623498	209311.8639
2399	0.07971732578	209263.0897
2400	0.07971194772	209261.0215
2401	0.07971278462	209255.7232
2402	0.07968682157	209240.6317
2403	0.07967475424	209199.4452
2404	0.07967051912	209190.7793
2405	0.0796612499	209165.3941
2406	0.07964484783	209153.2284
2407	0.07963531086	209143.9592
2408	0.07962688586	209129.6196
2409	0.07962520249	209106.6515
2410	0.07960410188	209088.2345
2411	0.07959131017	209081.9965
2412	0.07958727306	209066.5147
2413	0.07958658403	209058.1804
2414	0.07958340238	209049.3432
2415	0.07958275938	209048.0155
2416	0.07957241495	209035.8647
2417	0.07956812304	209002.4713
2418	0.07956200297	208993.9377
2419	0.07954606965	208974.8182
2420	0.07953691494	208903.8509
2421	0.07951189982	208891.722
2422	0.07950036537	208887.4686
2423	0.07949369761	208858.4265
2424	0.07946199138	208841.7289
2425	0.07943130961	208825.6212
2426	0.07941331237	208799.4224
2427	0.07941296635	208782.9706
2428	0.0794055421	208770.6578
2429	0.07939384113	208756.2965
2430	0.07939239729	208679.9978
2431	0.07935625016	208656.7959
2432	0.07935575721	208624.5553
2433	0.07935479166	208622.3339
2434	0.07933310713	208612.0092
2435	0.07932995252	208605.8097
2436	0.07932590947	208571.1037
2437	0.07930751382	208558.7337
2438	0.07929924069	208541.1434
2439	0.07929316815	208520.9404
2440	0.0792889944	208507.0218
2441	0.07928680661	208504.8513
2442	0.07928042404	208486.0071
2443	0.07925689574	208465.2975
2444	0.07925548854	208463.5129
2445	0.07925201499	208132.8655
2446	0.0792426195	208121.2302
2447	0.07923172079	208109.5123
2448	0.07922499928	208091.3875
2449	0.07921286939	208078.0526
2450	0.0792000298	208066.8196
2451	0.07920017096	208029.8392
2452	0.07919321487	207923.1439
2453	0.07919485983	207908.3167
2454	0.07919337266	207896.7274
2455	0.0791903099	207872.6011
2456	0.0791884449	207826.4459
2457	0.07917845984	207818.2169
2458	0.0791702719	207798.6389
2459	0.07914783077	207747.4491
2460	0.07913520935	207733.3883
2461	0.07912005291	207685.349
2462	0.07911292561	207650.7479
2463	0.07911338145	207643.7475
2464	0.07910045581	207620.1475
2465	0.07908867815	207590.486
2466	0.07905817535	207569.4525
2467	0.07904643214	207558.5192
2468	0.07903657695	207542.1249
2469	0.07902578329	207535.6833
2470	0.07903253379	207480.6084
2471	0.07902707518	207462.9442
2472	0.07902530227	207461.2465
2473	0.07901944566	207441.7698
2474	0.07899822779	207432.2306
2475	0.07898740993	207425.1348
2476	0.07897790471	207412.2371
2477	0.07896897456	207353.9825
2478	0.07895942287	207344.3382
2479	0.07895247546	207260.7328
2480	0.07892922694	207236.7195
2481	0.07892952328	207221.8315
2482	0.0789251306	207211.8362
2483	0.07891805459	207195.522
2484	0.07889616049	207188.3949
2485	0.07890203743	207151.6824
2486	0.07890771091	207149.3202
2487	0.07890064868	207131.704
2488	0.07889925335	207104.4035
2489	0.07885781766	207079.9671
2490	0.0788529549	207000.009
2491	0.07885138089	206986.9421
2492	0.07885016616	206966.0937
2493	0.07882832125	206939.9169
2494	0.07882414617	206907.5387
2495	0.07881958164	206844.1397
2496	0.07880749304	206815.3909
2497	0.07880371265	206790.4864
2498	0.07878654425	206764.0841
2499	0.07877260149	206722.2225
2500	0.07876419018	206706.6923
2501	0.07873460437	206680.2738
2502	0.07872866058	206673.2306
2503	0.07872512133	206648.3529
2504	0.07870408433	206631.8432
2505	0.07870266226	206630.5393
2506	0.07870435544	206592.1687
2507	0.07869577157	206585.6476
2508	0.07865750759	206572.9488
2509	0.07864993098	206548.1143
2510	0.07864531523	206528.0365
2511	0.07861431404	206508.0166
2512	0.07860593427	206489.1691
2513	0.07858659447	206476.151
2514	0.07857710319	206426.6733
2515	0.07857513786	206404.2601
2516	0.07856345289	206182.011
2517	0.07855783858	206167.9568
2518	0.07854389149	206156.4149
2519	0.07852529006	206143.5315
2520	0.078520639	206120.4793
2521	0.07850717725	206108.9964
2522	0.07850408389	206096.4328
2523	0.07850248794	206087.9519
2524	0.07848778484	206054.1285
2525	0.07847303578	206044.0974
2526	0.07846739199	206029.906
2527	0.078460768	205982.4923
2528	0.07845919259	205961.8716
2529	0.07846255198	205943.8412
2530	0.07846003094	205909.4264
2531	0.07846111034	205896.6437
2532	0.07846212449	205856.7686
2533	0.07845841566	205839.1247
2534	0.07843834534	205824.6292
2535	0.07843544499	205823.5506
2536	0.07843131984	205747.6687
2537	0.07839021063	205728.4594
2538	0.07839606002	205719.3521
2539	0.07839317689	205666.5583
2540	0.07838581632	205657.9526
2541	0.07835199053	205642.1543
2542	0.07834915867	205621.1564
2543	0.07835099443	205565.4304
2544	0.07835017784	205564.8541
2545	0.07831087181	205552.0323
2546	0.07830638458	205539.6153
2547	0.07828953953	205520.9124
2548	0.07827982811	205492.0025
2549	0.07828462851	205465.6838
2550	0.07827460019	205459.7977
2551	0.07825668726	205429.7835
2552	0.07825269339	205396.7882
2553	0.07824624054	205393.9433
2554	0.07824382603	205372.1793
2555	0.0782423058	205370.6481
2556	0.07821736004	205354.2922
2557	0.07821108518	205340.9814
2558	0.07821552554	205337.1777
2559	0.07819314297	205323.2374
2560	0.07818950025	205302.4298
2561	0.07818561853	205300.5139
2562	0.07817618974	205276.3274
2563	0.07816025397	205243.2367
2564	0.07811982496	205205.669
2565	0.07810524541	205193.026
2566	0.07810027188	205027.185
2567	0.07809927726	204977.1614
2568	0.07809801221	204971.4494
2569	0.07807953028	204945.8239
2570	0.07805878292	204926.5376
2571	0.07805277795	204921.8879
2572	0.07805156217	204896.1613
2573	0.078056385	204861.6331
2574	0.0780471225	204856.0593
2575	0.07803703091	204832.3619
2576	0.07803567851	204831.181
2577	0.07802446442	204783.1278
2578	0.07802017239	204767.5154
2579	0.07801282965	204723.3433
2580	0.07799467297	204697.6631
2581	0.07799257277	204666.0938
2582	0.07798824806	204659.894
2583	0.07796475042	204646.5753
2584	0.07794437818	204635.6071
2585	0.0779398155	204591.3727
2586	0.07793092467	204574.4942
2587	0.07791547397	204571.1535
2588	0.07791209398	204550.0273
2589	0.07789780367	204538.8221
2590	0.07788266987	204520.8735
2591	0.07787828274	204511.5279
2592	0.077860522	204502.0707
2593	0.07784565327	204496.4331
2594	0.07783895079	204480.7817
2595	0.07783567305	204475.8513
2596	0.07783374529	204474.1571
2597	0.07782928379	204463.2309
2598	0.07782450642	204434.0911
2599	0.07781882986	204421.012
2600	0.07780930682	204387.036
2601	0.07780553568	204352.0298
2602	0.07779274935	204326.1239
2603	0.07778303465	204298.5646
2604	0.0777814749	204277.0432
2605	0.0777777311	204269.0647
2606	0.07777649089	204250.5468
2607	0.0777422845	204230.7254
2608	0.0777348901	204207.2785
2609	0.07771472553	204197.0068
2610	0.07769773032	204187.4197
2611	0.07769400967	204112.6484
2612	0.07767737128	204098.7337
2613	0.07766854505	204065.4373
2614	0.07766918087	204054.3592
2615	0.07765937139	204015.429
2616	0.07762695316	203998.2685
2617	0.07761970435	203985.012
2618	0.07761395206	203948.5923
2619	0.07760536734	203931.6066
2620	0.07760551883	203897.4002
2621	0.07760590752	203847.3904
2622	0.07759997398	203840.9321
2623	0.07758805898	203826.2431
2624	0.07756989007	203784.3718
2625	0.07755831664	203772.6598
2626	0.07755516654	203736.3086
2627	0.07755499486	203735.0277
2628	0.07753734243	203708.5225
2629	0.0775253267	203694.1666
2630	0.07753235122	203680.6069
2631	0.07752201206	203673.3892
2632	0.07749869686	203653.8122
2633	0.07749908211	203635.4571
2634	0.07747240168	203597.2898
2635	0.07747054793	203572.8172
2636	0.07744848766	203557.6512
2637	0.07744648709	203555.7578
2638	0.07744368715	203554.7661
2639	0.07743977491	203520.2242
2640	0.0774267045	203510.1821
2641	0.07741760115	203493.7078
2642	0.07741269657	203462.042
2643	0.07741709443	203448.9029
2644	0.07740997573	203443.6565
2645	0.077399038	203409.1763
2646	0.0773811384	203390.9148
2647	0.07737868589	203386.0125
2648	0.07737178151	203378.6999
2649	0.07736692464	203371.0527
2650	0.07733940351	203362.0822
2651	0.07733604049	203297.0786
2652	0.07733411272	203295.0898
2653	0.07733042328	203277.2277
2654	0.07733102197	203222.2712
2655	0.07732413916	203204.4824
2656	0.07730541026	203188.6729
2657	0.07729606428	203173.5101
2658	0.07728998812	203062.2421
2659	0.07727977488	203051.2455
2660	0.07727263353	203031.5586
2661	0.07727124239	203030.3764
2662	0.077265216	203009.4046
2663	0.07726255909	203005.7
2664	0.07726062282	202965.3794
2665	0.07725071314	202953.4736
2666	0.07724563104	202937.5994
2667	0.07724371014	202930.7582
2668	0.07724199025	202803.4146
2669	0.07722255695	202774.6689
2670	0.07721220539	202765.8961
2671	0.07719804151	202745.7149
2672	0.07719216873	202737.5208
2673	0.07718528847	202723.1362
2674	0.07718392537	202701.0283
2675	0.07716474669	202664.1976
2676	0.07715444967	202630.7231
2677	0.07715050651	202624.1327
2678	0.07714709355	202533.6763
2679	0.07714267426	202528.4215
2680	0.07713798798	202485.4067
2681	0.07713472913	202471.9228
2682	0.07711787857	202439.7233
2683	0.07709710062	202430.9413
2684	0.07708703873	202404.128
2685	0.07707016962	202365.4689
2686	0.07705823789	202352.203
2687	0.0770627406	202334.6977
2688	0.07703348298	202317.5836
2689	0.07701993556	202303.8422
2690	0.07698390854	202281.5048
2691	0.07698368395	202280.2068
2692	0.07697823344	202255.1558
2693	0.07696120648	202248.8598
2694	0.0769505429	202209.9699
2695	0.0769419231	202196.0713
2696	0.07693504762	202186.368
2697	0.07693048187	202172.0178
2698	0.07692688324	202154.4033
2699	0.07691931357	202127.2219
2700	0.07691588442	202122.7751
2701	0.07690644409	202113.1148
2702	0.07690572953	202111.9962
2703	0.07690612466	202083.9888
2704	0.07689650663	202072.5506
2705	0.07689082213	202065.294
2706	0.07687083452	202058.0918
2707	0.07685555464	202036.8011
2708	0.07684875514	202007.4792
